option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,489 000 zł,78 m²,78 M2 z ogródkiem i garażem- dzielnica Dziesiąta,3,do zamieszkania,Współrzędne dokładne,"Dziesiąta, Lublin, Lublin",51.20907,22.57539,1/1,Zapytaj,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,1970,dom wolnostojący,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,445 000 zł,53 m²,Atrakcyjne mieszkanie na Czubach osiedle Ruta,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czuby, Lublin, Lublin",51.23032,22.51856,3/3,500 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,1994,blok,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",inne,wtórny
1,285 700 zł,"35,3 m²",Mieszkanie 2 pokoje ul Przyjaźni,2,do zamieszkania,Współrzędne dokładne,"Lublin, Tatary, ul. Przyjaźni 4",51.244481,22.5893,2/4,360 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1969,blok,nie,"telewizja kablowa, internet",brak informacji,beton,wtórny
1,249 000 zł,23 m²,"Kawalerka po remoncie, Okazja !!",1,do zamieszkania,Współrzędne dokładne,"Lublin, Tatary, ul. Gospodarcza",51.244986,22.599565,3/3,280 zł,pełna własność,balkon,Zapytaj,brak informacji,1976,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,394 000 zł,"46,3 m²",*Lsm*Chrobrego*3 rozkładowe* Umcs*Politechnika,3,Zapytaj,Współrzędne dokładne,"LSM, Lublin, Lublin",51.240707,22.538662,8/10,400 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1970,blok,tak,brak informacji,brak informacji,brak informacji,wtórny
1,350 000 zł,"37,4 m²",*os.Piastowskie*2 osobne pokoje*dla inwestora*,2,do zamieszkania,Współrzędne dokładne,"Lublin, LSM, ul. Bolesława Chrobrego",51.240127,22.536727,10/10,500 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1979,blok,tak,brak informacji,domofon / wideofon,wielka płyta,wtórny
1,730 000 zł,75 m²,Piękne ciche mieszkanie 75m2 winda garaż 2 balkony,3,do zamieszkania,Współrzędne dokładne,"ul. Ksawerego Dunikowskiego , Lublin, Lublin",51.218775,22.571523,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2013,blok,tak,brak informacji,"system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe",brak informacji,wtórny
1,470 000 zł,"49,9 m²","2 pokoje, nowe budownictwo, ul. Dunikowskiego",2,do zamieszkania,Współrzędne dokładne,"Lublin, Dziesiąta, ul. Ksawerego Dunikowskiego",51.21701,22.57061,2/3,420 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-03-24,2018,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,419 000 zł,"48,1 m²","*** Lsm, 3 pokoje-do wejścia!***",3,do zamieszkania,Współrzędne dokładne,"Lublin, LSM, ul. Rymwida",51.240978,22.529485,8/10,720 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1967,blok,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,309 900 zł,"37,8 m²",Kawalerka do wejścia Felin,1,do zamieszkania,Współrzędne dokładne,"Lublin, Felin, ul. Władysława Jagiełły",51.220983,22.634389,1/10,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,1988,blok,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,599 000 zł,"75,6 m²","Komfortowe dwupoziomowe 75,60m Fulmana Wrotków",3,do zamieszkania,Współrzędne dokładne,"Lublin, Wrotków, ul. bp. Mariana Fulmana",51.200323,22.544814,3/4,700 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2004,blok,nie,internet,domofon / wideofon,brak informacji,wtórny
1,319 000 zł,33 m²,"Okrzei, Kalina, 2 pokoje, bez balkonu!",2,do zamieszkania,Współrzędne dokładne,"Lublin, Kalinowszczyzna, ul. Stefana Okrzei",51.255326,22.582094,2/4,300 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1978,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,2 000 000 zł,120 m²,Apartament 4 pokoje 120mkw Nałęczowska,4,do zamieszkania,Współrzędne dokładne,"Lublin, Sławinek, ul. Nałęczowska",51.24931,22.51577,4/6,700 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2018,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,wtórny
1,472 000 zł,"49,1 m²","2 pok. mieszkanie Lublin, Czuby ul. Sypmatyczna",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czuby, Lublin, Lublin",51.230797,22.529963,8/10,520 zł,spółdzielcze własnościowe,balkon,garaż/miejsce parkingowe,brak informacji,1980,blok,tak,brak informacji,domofon / wideofon,wielka płyta,wtórny
