option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,190 000 zł,55 m²,Mieszkanie W Smardzewie Na Sprzedaż,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Smardzewo, świebodziński, lubuskie",52.19846,15.70137,2,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,brak informacji,rolety antywłamaniowe,brak informacji,wtórny
1,559 000 zł,"48,71 m²",Wyjątkowe mieszkanie w Viniarnia Home,2,do zamieszkania,Współrzędne dokładne,"Centrum, Zielona Góra, Zielona Góra",51.933207,15.500927,2/5,350 zł,pełna własność,balkon,Zapytaj,brak informacji,2016,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,wtórny
1,380 000 zł,46 m²,Atrakcyjne Mieszkanie Usytuowane Na Parterze !!!,2,do zamieszkania,Współrzędne dokładne,"Gorzów Wielkopolski, Gorzów Wielkopolski, lubuskie",52.7341,15.2603,parter/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2014,blok,nie,brak informacji,teren zamknięty,beton komórkowy,wtórny
1,469 000 zł,"54,73 m²",Mieszkanie z ogródkiem i miejscem parkingowym,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Górczyn, Gorzów Wielkopolski, Gorzów Wielkopolski",52.76193,15.25495,parter/4,600 zł,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2018,blok,nie,brak informacji,"system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe",silikat,wtórny
1,399 000 zł,"50,79 m²",Dwupokojowe mieszkanie z oddzielną kuchnią+KLIMA.,2,do zamieszkania,Współrzędne dokładne,"OSIEDLE ZDROJOWE , Zielona Góra, Zielona Góra",51.958651,15.514343,1,400 zł,pełna własność,balkon,Zapytaj,brak informacji,2013,blok,nie,brak informacji,"domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,81 800 zł,"58,88 m²",Licytacja komornicza- lokal mieszkalny Ołobok,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Ołobok, świebodziński, lubuskie",52.15797,15.45667,parter,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,1939,dom wolnostojący,nie,brak informacji,brak informacji,brak informacji,wtórny
1,370 000 zł,"48,6 m²","Mieszkanie 2-pokoje 48,6m2 ; Oś. Przyjaźni",2,do zamieszkania,Współrzędne dokładne,"ul. Węgierska , Zielona Góra, Zielona Góra",51.936249,15.477666,1/4,400 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,399 000 zł,"40,68 m²",Dwupokojowe mieszkanie w nowym budownictwie,2,do zamieszkania,Współrzędne dokładne,"Zielona Góra, Zielona Góra, lubuskie",51.957395,15.490552,5/5,300 zł,pełna własność,balkon,Zapytaj,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,wtórny
1,264 000 zł,"59,9 m²",Trzypokojowe mieszkanie na 2. piętrze,3,do remontu,Współrzędne dokładne,"Żagań, żagański, lubuskie",51.620001,15.314071,2/4,600 zł,pełna własność,balkon,Zapytaj,brak informacji,1988,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",żelbet,wtórny
1,375 000 zł,74 m²,4 pokoje | II piętro | niski czynsz | garaż,4,do zamieszkania,Współrzędne dokładne,"ul. Lelewela , Żary, żarski",51.607403,15.173011,2/2,400 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,1985,blok,nie,"telewizja kablowa, internet",brak informacji,wielka płyta,wtórny
1,325 000 zł,127 m²,Lokal z możliwością przekształcenia na mieszkania,5,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Skwierzyna, międzyrzecki, lubuskie",52.59321,15.49977,parter/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,drzwi / okna antywłamaniowe,cegła,wtórny
1,529 000 zł,"59,61 m²",Piękne mieszkanie | 3pokoje | duży balkon |,3,do zamieszkania,Współrzędne dokładne,"ul. Londyńska , Gorzów Wielkopolski, Gorzów Wielkopolski",52.735754,15.197398,3/3,398 zł,pełna własność,balkon,Zapytaj,brak informacji,2022,blok,tak,internet,"drzwi / okna antywłamaniowe, domofon / wideofon",silikat,wtórny
1,365 900 zł,"53,2 m²","Nowoczesne 3 pokoje, 53.2m2 w centrum po remoncie",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Zielona Góra, Zielona Góra",51.93562,15.50619,parter/2,270 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,1960,blok,nie,internet,"drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe",cegła,wtórny
1,339 000 zł,"43,6 m²",REZERWACJA |os.Łużyckie | 2pok | Niski blok |,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Zielona Góra, Zielona Góra, lubuskie",51.94633,15.49585,2/4,Zapytaj,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,330 000 zł,"61,2 m²",Mieszkanie 61.2 m2 Nowa Sól oś.Konstytucji 3 ma,3,do zamieszkania,Współrzędne dokładne,"os. Konstytucji 3 Maja , Nowa Sól, nowosolski",51.803475,15.690627,2/4,670 zł,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,wtórny
1,390 000 zł,52 m²,"OS. LEŚNE, przestronne 2-pok, 3 minuty od CAMPUS B",2,do zamieszkania,Współrzędne dokładne,"Zielona Góra, Centrum, ul. Cisowa 26B",51.947307,15.454767,4/4,460 zł,pełna własność,balkon,Zapytaj,brak informacji,1995,blok,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,129 000 zł,48 m²,Mieszkanie w kamienicy,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Żary, żarski, lubuskie",51.651501,15.133466,2,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,brak informacji,brak informacji,wtórny
1,227 664 zł,37 m²,Atrakcyjne po remoncie w doskonałej lokalizacji !!,2,do zamieszkania,Współrzędne dokładne,"ul. Szprotawska 18 A , Żagań, żagański",51.612402,15.328523,3/4,350 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,wielka płyta,wtórny
1,395 000 zł,"116,64 m²",Sprzedam mieszkanie,4,Zapytaj,Współrzędne dokładne,"Nowa Sól, nowosolski, lubuskie",51.803545,15.717466,1,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,419 000 zł,54 m²,Gotowe do wprowadzenia się! Po remoncie! Garaż!,3,do zamieszkania,Współrzędne dokładne,"ul. Tadeusza Zawadzkiego ""Zośki"" , Zielona Góra, Zielona Góra",51.928373,15.486424,2/4,Zapytaj,spółdzielcze wł. z KW,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,wtórny
1,355 000 zł,"46,92 m²",Przytulne 2-pokojowe mieszkanie Os. Piastowskie,2,do zamieszkania,Współrzędne dokładne,"Os. Piastowskie , Zielona Góra, Zielona Góra",51.929628,15.493844,1/4,530 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,128 835 zł,"28,63 m²",lokal mieszkalny,2,do remontu,Współrzędne dokładne,"Gorzów Wielkopolski, Gorzów Wielkopolski, lubuskie",52.734509,15.214052,parter/1,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,415 000 zł,74 m²,Mieszkanie 4-pokojowe 74m2 - Babimost,4,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Babimost, zielonogórski, lubuskie",52.16372,15.83053,2/2,370 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,internet,brak informacji,brak informacji,wtórny
1,655 000 zł,69 m²,Apartament 3-pok. Viniarnia Home | Do zamieszkania,3,Zapytaj,Współrzędne dokładne,"ul. Stanisława Moniuszki , Zielona Góra, Zielona Góra",51.935212,15.500986,2/5,330 zł,pełna własność,taras,Zapytaj,brak informacji,2012,apartamentowiec,tak,"telewizja kablowa, internet","domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
