option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,749 000 zł,"51,5 m²",✅ Po remoncie | 52m2 | 3pok | Racławicka | Kred 2%,3,do zamieszkania,Współrzędne dokładne,"Kraków, Stara Krowodrza, ul. Racławicka",50.077002,19.921244,7/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,tak,brak informacji,brak informacji,beton,wtórny
1,800 000 zł,"86,65 m²","Okazja! 5 pokoi, 2 łazienki, piwnica, balkon",5,do remontu,Współrzędne dokładne,"Kraków, Podgórze, ul. Walerego Sławka",50.02302,19.959454,5/10,650 zł,pełna własność,balkon,Zapytaj,2023-03-08,1980,blok,tak,brak informacji,monitoring / ochrona,brak informacji,wtórny
1,299 000 zł,68 m²,"Mieszkanie 68m2 w systemie TBS, Kraków-Swoszowice",3,do zamieszkania,Współrzędne dokładne,"Kraków, Swoszowice, ul. Borowinowa",49.997747,19.938148,parter/3,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2002,blok,nie,internet,"drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,165 000 zł,32 m²,Sprzedam mieszkanie 32m Nowy Sącz,1,do remontu,Współrzędne dokładne,"ul. Lwowska , Nowy Sącz, Nowy Sącz",49.624051,20.726056,1,160 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,599 000 zł,80 m²,"80m2, 3pok. + poddasze, 20min do Ronda Matecznego",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czarnochowice, wielicki, małopolskie",50.00622,20.06949,2/2,550 zł,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2021,blok,nie,internet,"teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,600 000 zł,"91,54 m²","Mieszkanie, 91,54 m², Libiąż",3,do zamieszkania,Współrzędne dokładne,"Libiąż, chrzanowski, małopolskie",50.101813,19.31772,3/3,"753,81 zł",pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2007,blok,nie,"telewizja kablowa, internet, telefon",monitoring / ochrona,brak informacji,wtórny
1,750 000 zł,73 m²,Mieszkanie z widokiem na Plac Centralny,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kraków, Kraków, małopolskie",50.072645,20.03466,3/5,900 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1950,blok,tak,brak informacji,domofon / wideofon,cegła,wtórny
1,750 000 zł,106 m²,"Wyposażone, dwupoziomowe mieszkanie przy parku",4,do zamieszkania,Współrzędne dokładne,"Kraków, Bieżanów-Prokocim, ul. Podłęska",50.00917,20.013007,4/4,570 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-10-31,2008,blok,nie,"telewizja kablowa, internet, telefon",monitoring / ochrona,brak informacji,wtórny
1,260 000 zł,18 m²,Kawalerka z balkonem bez Pcc,1,Zapytaj,Współrzędne dokładne,"Bronowice Wielkie, Kraków, Kraków",50.099,19.8739,1/2,Zapytaj,udział,balkon,Zapytaj,2023-02-28,brak informacji,apartamentowiec,nie,brak informacji,"teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,499 000 zł,"61,86 m²",Bez Prowizji,4,do wykończenia,Współrzędne dokładne,"ul. Długa , Wieliczka, wielicki",49.998949,20.055404,1/4,Zapytaj,pełna własność,balkon,Zapytaj,2023-01-18,2019,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,wtórny
1,339 000 zł,"31,09 m²",Mieszkanie z 2 miejscami parkingowymi,2,do wykończenia,Współrzędne dokładne,"Wieliczka, wielicki, małopolskie",49.987062,20.064797,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,wtórny
1,399 000 zł,"47,1 m²",Stare Podgórze | Ul. Lwowska | 47m2 Pod Inwestycje,1,Zapytaj,Współrzędne dokładne,"Kraków, Stare Podgórze, ul. Lwowska",50.046478,19.95557,Zapytaj,230 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1960,kamienica,tak,telefon,brak informacji,cegła,wtórny
1,880 000 zł,"73,5 m²","Przestronne / 73,5 m2 / blisko Rynku z windą",2,Zapytaj,Współrzędne dokładne,"Kraków, Stare Miasto, Aleja Juliusza Słowackiego",50.072311,19.93094,5/5,500 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1936,kamienica,tak,brak informacji,brak informacji,cegła,wtórny
1,650 000 zł,"37,71 m²",Grzegórzki-Dąbie - 2 Pokojowe Mieszkanie,2,do zamieszkania,Współrzędne dokładne,"Kraków, Dąbie, ul. Bajeczna",50.058826,19.97768,1/4,297 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1960,blok,nie,"telewizja kablowa, internet, telefon",monitoring / ochrona,cegła,wtórny
1,1 100 000 zł,"79,79 m²",Nowoczesne 2-poziomowe Zielonki,4,Zapytaj,Współrzędne dokładne,"ul. Lawendowa , Zielonki, krakowski",50.102991,19.91978,1/1,370 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2013,brak informacji,nie,telefon,teren zamknięty,brak informacji,wtórny
1,649 000 zł,63 m²,62m2 + klimatyczny ogród- zamieszkaj w Wieliczce,3,do zamieszkania,Współrzędne dokładne,"ul. Zbożowa , Wieliczka, wielicki",50.002209,20.04912,parter/1,120 zł,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2017,szeregowiec,nie,brak informacji,"teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,594 000 zł,"31,31 m²","Kawalerka,Widok na Wawel ,Wisła,ENG",1,do zamieszkania,Współrzędne dokładne,"Kraków, Kazimierz, ul. Hieronima Wietora",50.046238,19.94125,5/5,300 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,2023-06-01,1930,kamienica,tak,"telefon, internet, telewizja kablowa","monitoring / ochrona, drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,374 999 zł,42 m²,Mieszkanie z GWARANCJĄ !!!,3,do zamieszkania,Współrzędne dokładne,"Tarnów, Strusina, ul. Ignacego Mościckiego",50.015008,20.956517,2/3,400 zł,Zapytaj,"balkon, ogródek",Zapytaj,brak informacji,1987,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,670 000 zł,50 m²,Sprzedam 3 pok. mieszkanie z ogródkiem Kraków 2022,3,do zamieszkania,Współrzędne dokładne,"Kraków, Prądnik Biały, ul. Zygmunta Glogera",50.101884,19.922228,parter/3,600 zł,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,blok,nie,"telewizja kablowa, internet",domofon / wideofon,cegła,wtórny
1,1 635 000 zł,"100,22 m²",3 pok. w kamienicy • St. Miasto • 100 m²,3,do zamieszkania,Współrzędne dokładne,"Kraków, Stare Miasto, ul. Jana Sobieskiego",50.068559,19.93099,parter/4,360 zł,pełna własność,balkon,Zapytaj,brak informacji,1910,kamienica,nie,brak informacji,monitoring / ochrona,cegła,wtórny
1,379 000 zł,62 m²,"Wolbrom, Wiejska, parter, 3 pokoje - bezpośrednio",3,do remontu,Współrzędne dokładne,"ul. Wiejska , Wolbrom, olkuski",50.386366,19.768949,parter/4,Zapytaj,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1987,blok,nie,internet,domofon / wideofon,wielka płyta,wtórny
1,1 148 000 zł,"68,5 m²",Mieszkanie 69m² Stare Miasto Prandoty 29 Aleja 3Po,3,do zamieszkania,Współrzędne dokładne,"Kraków, Stare Miasto, ul. bp. Jana Prandoty",50.079352,19.951595,4/6,450 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",inne,wtórny
1,392 000 zł,"41,58 m²",Sprzedam mieszkanie 2 pokoje 42m duży balkon,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Skawina, krakowski, małopolskie",49.97582,19.82095,1/3,160 zł,pełna własność,balkon,Zapytaj,brak informacji,2007,blok,nie,brak informacji,domofon / wideofon,brak informacji,wtórny
1,179 400 zł,26 m²,Mieszkania 26-52 m2 | St. deweloperski | Piaskówka,2,do wykończenia,Współrzędne dokładne,"ul. Romana Brandstaettera , Tarnów, Tarnów",50.025875,20.972255,parter/4,10 zł,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,pustak,wtórny
1,1 140 000 zł,130 m²,Słoneczny apartament 3 pokoje DUŻY TARAS Płaszów,3,do zamieszkania,Współrzędne dokładne,"Kraków, Płaszów, ul. Wiktora Heltmana",50.028767,19.968957,3/4,490 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2007,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,cegła,wtórny
1,1 050 000 zł,48 m²,2 zarabiające apartamenty w pakiecie na Kazimierzu,2,do zamieszkania,Współrzędne dokładne,"Kraków, Kazimierz, ul. Starowiślna",50.055112,19.946742,4/4,400 zł,pełna własność,balkon,Zapytaj,brak informacji,2021,kamienica,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,645 000 zł,"43,5 m²",SŁONECZNE 2-pokojowe 43.5m2 Stare Miasto ŁOBZOWSKA,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Stare Miasto, Kraków, Kraków",50.06914,19.932958,1/4,280 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1930,kamienica,nie,"telewizja kablowa, internet",domofon / wideofon,cegła,wtórny
1,595 000 zł,"59,5 m²",Mieszkanie na sprzedaż 3 pokoje 59 m2 z ogródkiem!,3,do zamieszkania,Współrzędne dokładne,"ul. Różana , Wieliczka, wielicki",49.997574,20.028174,parter/2,211 zł,pełna własność,ogródek,garaż/miejsce parkingowe,2023-06-01,2017,brak informacji,nie,"telewizja kablowa, internet",brak informacji,pustak,wtórny
1,499 900 zł,"61,01 m²","Mieszkanie 61 m2, Kliny-Zacisze. Kredyt 2%",2,do remontu,Współrzędne dokładne,"Kliny-Zacisze, Kraków, Kraków",50.00084,19.89435,parter/4,320 zł,pełna własność,balkon,Zapytaj,brak informacji,2002,brak informacji,tak,telewizja kablowa,"teren zamknięty, domofon / wideofon",cegła,wtórny
1,1 150 000 EUR,228 m²,Penthouse w odrestaurowanej kamienicy - taras 77m2,5,do zamieszkania,Współrzędne dokładne,"Kraków, Stare Miasto, ul. marsz. Józefa Piłsudskiego",50.05949,19.925896,4/5,220 EUR,pełna własność,"balkon, taras",Zapytaj,brak informacji,1906,kamienica,tak,brak informacji,"system alarmowy, monitoring / ochrona",cegła,wtórny
1,339 000 zł,30 m²,"Mieszkanie, 30 m², Kraków",2,Zapytaj,Współrzędne dokładne,"Łagiewniki, Kraków, Kraków",50.014258,19.91733,1/2,515 zł,pełna własność,balkon,Zapytaj,brak informacji,1950,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,555 000 zł,49 m²,Sprzedam mieszkanie - Kraków-Mydlniki - 49 m2,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mydlniki, Kraków, Kraków",50.08529,19.84584,3/3,300 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2004,blok,nie,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,409 000 zł,48 m²,Piękne Po Generalnym Remoncie 1 Pietro Z Balkonem,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Tarnów, Tarnów, małopolskie",50.04567,20.99642,1/4,498 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,510 000 zł,"51,2 m²","ul. BOJKI, Kurdwanów, 2 pokoje",2,do zamieszkania,Współrzędne dokładne,"Kraków, Kurdwanów, ul. Jakuba Bojki",50.006103,19.963683,4/4,520 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1985,blok,nie,internet,domofon / wideofon,wielka płyta,wtórny
1,620 000 zł,"38,5 m²",Przytulne dwupokojowe mieszkanie blisko Centrum,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Krowodrza, Kraków, Kraków",50.077788,19.924889,parter/10,600 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2019,blok,tak,"telewizja kablowa, internet, telefon",monitoring / ochrona,pustak,wtórny
1,950 000 zł,"44,7 m²",Apartament mieszkanie Zakopane z widokiem na Góry,2,Zapytaj,Współrzędne dokładne,"Zakopane, Centrum, ul. Pod Lipkami",49.291939,19.946988,1,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,apartamentowiec,nie,brak informacji,brak informacji,brak informacji,wtórny
1,863 000 zł,54 m²,"3 pokoje na Salwatorze |""kredyt 2%"" |Bez prowizji",3,do zamieszkania,Współrzędne dokładne,"Kraków, Salwator, ul. Juliana Fałata",50.056883,19.917131,parter/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,wtórny
1,912 000 zł,38 m²,Apartament z widokiem na Wisłę ul. Nadwiślańska 11,2,do zamieszkania,Współrzędne dokładne,"Kraków, Podgórze, ul. Nadwiślańska 11",50.046981,19.950935,1/6,460 zł,pełna własność,"balkon, taras",Zapytaj,brak informacji,2014,apartamentowiec,tak,internet,"domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,899 999 zł,120 m²,2 poziom. PIĘKNE komfortowe do zamieszkania 120m,5,do zamieszkania,Współrzędne dokładne,"Wieliczka, wielicki, małopolskie",49.989888,20.031045,1/2,150 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2017,szeregowiec,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, rolety antywłamaniowe",cegła,wtórny
1,689 000 zł,63 m²,!Nowoczesne mieszkanie 63m2-WYKOŃCZONE pod klucz!,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mistrzejowice, Kraków, Kraków",50.10361,20.00665,Zapytaj,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,brak informacji,nie,"telewizja kablowa, internet","domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,569 000 zł,56 m²,"4- pokojowe z balkonem, DO WPROWADZENIA SIĘ!",4,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Wieliczka, wielicki, małopolskie",49.98608,20.06512,2/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,brak informacji,"teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,1 299 000 zł,69 m²,Mieszkanie 3-pokojowe Tauron Arena wysoki standard,3,do zamieszkania,Współrzędne dokładne,"Kraków, Grzegórzki, ul. Dąbska",50.066999,19.985291,3/5,600 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2016,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",żelbet,wtórny
1,246 560 zł,"26,8 m²",Apartament z widokiem na Tatry,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kluszkowce, nowotarski, małopolskie",49.45045,20.30438,parter,Zapytaj,udział,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,brak informacji,apartamentowiec,nie,brak informacji,teren zamknięty,brak informacji,wtórny
1,539 000 zł,49 m²,Atrakcyjne mieszkanie w doskonałej lokalizacji!,2,Zapytaj,Współrzędne dokładne,"Kraków, Olsza, ul. Ułanów",50.07784,19.983576,parter/4,352 zł,pełna własność,balkon,Zapytaj,brak informacji,1962,blok,nie,telewizja kablowa,domofon / wideofon,brak informacji,wtórny
1,950 000 zł,57 m²,Apartament z garażem i tarasem Kraków ul Morelowa,2,do zamieszkania,Współrzędne dokładne,"Kraków, Wola Justowska, ul. Morelowa 8",50.069642,19.871887,2/3,500 zł,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,2008,blok,tak,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,749 000 zł,"51,5 m²",3 pokoje | Z kredytem 2% | Bez prowizji,3,do zamieszkania,Współrzędne dokładne,"Kraków, Stara Krowodrza, ul. Mazowiecka",50.075412,19.9248,7/8,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,wtórny
1,282 500 zł,"22,6 m²",Kawalerki przy Kampusie UJ z gwarancją najmu.,1,do wykończenia,Współrzędne dokładne,"Kraków, Ruczaj, ul. Kobierzyńska 47",50.022694,19.91003,4/4,380 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2007,apartamentowiec,tak,"telewizja kablowa, internet, telefon","system alarmowy, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,579 000 zł,"74,46 m²",Nowoczesne dwupoziomowe mieszkanie Bochnia,3,do zamieszkania,Współrzędne dokładne,"ul. Brzeźnicka, osiedle Panorama , Bochnia, bocheński",49.964868,20.449914,5/5,570 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2017,blok,tak,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,703 200 zł,"59,09 m²",Bezpośrednio od dewelopera brak PCC,3,do zamieszkania,Współrzędne dokładne,"Kraków, Mistrzejowice, ul. Piasta Kołodzieja",50.103471,20.015994,2,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2022,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,465 000 zł,"50,54 m²","Pilnie sprzedam 2 pokojowe, 50,54m2 os. Słoneczne",2,do zamieszkania,Współrzędne dokładne,"Kraków, Nowa Huta, os. Słoneczne",50.076687,20.043883,3/3,518 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,"domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,593 900 zł,"48,18 m²",Bezpośrednio od dewelopera brak PCC,2,do zamieszkania,Współrzędne dokładne,"Kraków, Mistrzejowice, ul. Piasta Kołodzieja",50.103405,20.016032,2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet",drzwi / okna antywłamaniowe,brak informacji,wtórny
1,699 000 zł,"77,31 m²",Kliny | 4-pokojowe mieszkanie z dwoma balkonami,4,do zamieszkania,Współrzędne dokładne,"Kraków, Kliny-Zacisze, ul. Soroki",49.999924,19.898157,2/2,450 zł,pełna własność,balkon,Zapytaj,brak informacji,2001,blok,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,1 077 777 zł,"90,7 m²",2-poziomowe mieszkanie z tarasem na dachu/2m.parki,5,Zapytaj,Współrzędne dokładne,"ul. Pasternik , Skawina, krakowski",49.975248,19.86096,1/2,255 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,"telewizja kablowa, internet",domofon / wideofon,brak informacji,wtórny
1,519 000 zł,"45,5 m²",Bezpośrednio • 2 balkony • Winda • Garaż,2,do zamieszkania,Współrzędne dokładne,"Kraków, Bieżanów-Prokocim, ul. Mariana Domagały",50.026289,20.049632,3/4,416 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2020,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,wtórny
1,1 490 000 zł,"70,88 m²",Jasny i nowoczesny apartament 71m2 w pobliżu Błoni,3,do zamieszkania,Współrzędne dokładne,"Kraków, Wola Justowska, ul. Józefa Korzeniowskiego",50.062141,19.893604,1/2,520 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2017,apartamentowiec,tak,"telewizja kablowa, internet, telefon",monitoring / ochrona,brak informacji,wtórny
1,498 500 zł,"30,1 m²",Bezpośrednio | Krowodrza Górka | Obok pętli | Nowe,2,do zamieszkania,Współrzędne dokładne,"Krowodrza Górka, Kraków, Kraków",50.087808,19.934418,4/5,330 zł,pełna własność,balkon,Zapytaj,brak informacji,2005,brak informacji,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,650 000 zł,63 m²,3 pokoje z garażem i miejscem parkingowym,3,do zamieszkania,Współrzędne dokładne,"Wieliczka, Krzyszkowice, ul. Ochota 4r",49.994219,20.021405,2/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2013,blok,nie,"telewizja kablowa, internet, telefon","system alarmowy, teren zamknięty, domofon / wideofon",pustak,wtórny
1,1 299 000 zł,73 m²,Zakopane/Kościelisko stylowy apt. z widokiem na Pa,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kościelisko, tatrzański, małopolskie",49.29076,19.88879,3/3,500 zł,pełna własność,ogródek,garaż/miejsce parkingowe,2023-05-10,2009,apartamentowiec,tak,internet,"domofon / wideofon, monitoring / ochrona, rolety antywłamaniowe",silikat,wtórny
1,709 000 zł,"39,39 m²",Sprzedam 2-pokojowe urządzone mieszkanie ZABŁOCIE,2,do zamieszkania,Współrzędne dokładne,"Kraków, Zabłocie, ul. Wałowa",50.045678,19.96674,3,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2021,kamienica,nie,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon",cegła,wtórny
