option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,471 310 zł,"63,15 m²",Nowoczesne Mieszkanie Moniuszki | M 9D/24,3,do wykończenia,Współrzędne dokładne,"ul. Stanisława Moniuszki , Zielona Góra, Zielona Góra",51.93521,15.500986,2,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, telefon",brak informacji,brak informacji,pierwotny
1,382 063 zł,"49,42 m²",Ustawne Mieszkanie Zdrojowa Polana | M35/22,2,do wykończenia,Współrzędne dokładne,"ul. Zdrojowa , Zielona Góra, Zielona Góra",51.95661,15.514662,1,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"internet, telefon",brak informacji,brak informacji,pierwotny
1,288 608 zł,"49,76 m²",Mieszkanie 1C 49.76 m2,2,do wykończenia,Współrzędne dokładne,"ul. Adolfa Dygasińskiego , Żary, żarski",51.62867,15.133834,parter/4,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,2022-08-11,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,769 900 zł,77 m²,"Apartament Mieszkanie 77m2, 3 sypialnie Taras 20m2",4,do zamieszkania,Współrzędne dokładne,"ul. Botaniczna , Zielona Góra, Zielona Góra",51.917953,15.500624,1/4,Zapytaj,pełna własność,taras,Zapytaj,brak informacji,2021,apartamentowiec,nie,"telewizja kablowa, internet",domofon / wideofon,silikat,pierwotny
1,314 559 zł,"49,83 m²","Mieszkanie 27C 49,83 m2",2,do wykończenia,Współrzędne dokładne,"ul. Adolfa Dygasińskiego , Żary, żarski",51.62867,15.133834,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2022-08-11,2020,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,467 542 zł,"75,41 m²",Stała cena!! Kostrzyńska 42 | mieszkanie KGH-H-M8,4,do wykończenia,Współrzędne dokładne,"ul. Kostrzyńska 42, Gorzów Wielkopolski, Gorzów Wielkopolski",52.721767,15.18714,1/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,pierwotny
1,403 740 zł,"50,6 m²",Ustawne Mieszkanie Moniuszki | M 9D/28,2,do wykończenia,Współrzędne dokładne,"ul. Stanisława Moniuszki , Zielona Góra, Zielona Góra",51.93521,15.500986,3,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"telewizja kablowa, telefon",brak informacji,brak informacji,pierwotny
1,506 830 zł,"66,6 m²",Atrakcyjne Mieszkanie Zdrojowa Polana | M35/36,3,do wykończenia,Współrzędne dokładne,"ul. Zdrojowa , Zielona Góra, Zielona Góra",51.95661,15.514662,3,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,brak informacji,tak,"internet, telefon",brak informacji,brak informacji,pierwotny
1,399 840 zł,"67,2 m²","Mieszkanie 30C 67,20 m2",3,do wykończenia,Współrzędne dokładne,"ul. Adolfa Dygasińskiego , Żary, żarski",51.62867,15.133834,4/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2022-08-11,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,426 300 zł,70 m²,Os. Armii Krajowej 7 A - GOTOWE DO ODBIORU! - M46,3,do wykończenia,Współrzędne dokładne,"os. Armii Krajowej , Nowa Sól, nowosolski",51.801577,15.68319,6/6,560 zł,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
