option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,425 000 zł,"29,65 m²",Apartament w Gdańsku,2,do wykończenia,Współrzędne dokładne,"Gdańsk, Wyspa Sobieszewska, ul. Klimatyczna",54.335281,18.907593,parter/2,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
1,477 480 zł,"51,9 m²",Gdańsk 3 pokoje Pak Dulin'a BEZPOŚREDNIO,3,do wykończenia,Współrzędne dokładne,"Gdańsk, Zakoniczyn, ul. Aleksandra Dulin'a",54.32069,18.576826,3/4,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,pierwotny
1,455 000 zł,"52,2 m²","20min od centr. Gdańska,ogródek 45m2,szybki odbiór",3,do wykończenia,Współrzędne dokładne,"Gdańsk, Gdańsk, pomorskie",54.30833,18.62276,parter/4,Zapytaj,Zapytaj,"ogródek, taras",garaż/miejsce parkingowe,2023-05-01,2023,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,pierwotny
1,780 000 zł,"129,62 m²",DOM w zabudowie bliźniaczej z GARAŻEM +strych 16m2,5,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Borkowo, gdański, pomorskie",54.29842,18.59579,1/1,Zapytaj,pełna własność,"ogródek, taras",garaż/miejsce parkingowe,brak informacji,2022,brak informacji,nie,internet,system alarmowy,pustak,pierwotny
1,229 000 zł,"32,66 m²",Przestronna kawalerka – promocja majowa !!,1,do wykończenia,Współrzędne dokładne,"Sieroszewskiego 3, Chojnice, chojnicki",53.699776,17.567485,parter/2,200 zł,pełna własność,taras,Zapytaj,brak informacji,2023,blok,nie,"telewizja kablowa, internet",domofon / wideofon,brak informacji,pierwotny
1,443 000 zł,"34,66 m²",Apartamenty nad morzem -wykończenie w cenie.,1,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Łeba, lęborski, pomorskie",54.75877,17.55766,Zapytaj,Zapytaj,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,apartamentowiec,nie,brak informacji,brak informacji,brak informacji,pierwotny
1,426 785 zł,"50,21 m²",Ruszyła przedsprzedaż Inwestycji Vivere Bene,3,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Ujeścisko-Łostowice, Gdańsk, Gdańsk",54.310257,18.598757,1/3,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,pierwotny
1,386 927 zł,"41,83 m²",Premiera Inwestycji Vivere Bene Ul. Niepołomicka,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Ujeścisko-Łostowice, Gdańsk, Gdańsk",54.310257,18.598757,2/3,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2024,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, rolety antywłamaniowe",silikat,pierwotny
1,439 000 zł,"41,22 m²",Sprzedam 2 pokoje w Gdańsku Zielony Południk!,2,do wykończenia,Współrzędne dokładne,"Gdańsk, Maćkowy, ul. Władysława Jagiełły",54.35203,18.64664,1/4,500 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-04-13,2022,blok,tak,brak informacji,brak informacji,pustak,pierwotny
1,396 264 zł,"52,14 m²","Młoda Rumia, B.6-P2-M5 52 m2 odbiór 02.2024",3,do wykończenia,Współrzędne dokładne,"ul. Jeziorna , Rumia, wejherowski",54.590294,18.377167,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",żelbet,pierwotny
