option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,449 000 zł,"94,14 m²",Połowa domu w Nowym Sączu osiedle Kochanowskiego,4,do zamieszkania,Współrzędne dokładne,"Kochanowskiego, Nowy Sącz, Nowy Sącz",49.617454,20.715333,1/1,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,1930,dom wolnostojący,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",inne,wtórny
1,459 000 zł,54 m²,"Mistrzejowice, 2 pokoje z jasną kuchnią",2,do zamieszkania,Współrzędne dokładne,"Kraków, Mistrzejowice, os. Bohaterów Września",50.100887,20.009564,4/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,1990,blok,nie,"internet, telefon",brak informacji,beton,wtórny
1,240 000 zł,20 m²,"Widokowa kawalerka na os.Azory, Prądnik Biały",1,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Prądnik Biały, Kraków, Kraków",50.088358,19.909758,10/10,200 zł,spółdzielcze własnościowe,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,tak,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon",wielka płyta,wtórny
1,449 000 zł,"49,3 m²","Kurdwanów, 2 niezależne pokoje, I piętro, loggia",2,do zamieszkania,Współrzędne dokładne,"Kraków, Kurdwanów, ul. Stanisława Stojałowskiego",50.005643,19.94825,1/4,790 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,736 600 zł,"63,5 m²",Gotowe | 3 Pokojowe | 1 ha Park,3,do wykończenia,Współrzędne dokładne,"Kraków, Prądnik Biały, ul. Piaszczysta",50.09851,19.92601,2/3,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",inne,wtórny
1,610 000 zł,"54,29 m²","Trzy pokoje 54,29m2, balkon ,Mydlniki",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mydlniki, Kraków, Kraków",50.08355,19.856526,2/3,589 zł,pełna własność,balkon,Zapytaj,brak informacji,2010,blok,nie,brak informacji,"teren zamknięty, domofon / wideofon",cegła,wtórny
1,420 000 zł,83 m²,"Kraków, Dojazdów, bezczynszowe, 83m2 BEZ PROWIZJI",4,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Dojazdów, krakowski, małopolskie",50.12109,20.11412,1/1,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1900,dom wolnostojący,nie,"telewizja kablowa, internet, telefon",brak informacji,cegła,wtórny
1,395 000 zł,54 m²,Mieszkanie 3 pokoje Oświęcim,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Oświęcim, oświęcimski, małopolskie",50.03574,19.22832,1,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,1976,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,577 000 zł,"55,14 m²",3 pokoje do wejścia,3,do zamieszkania,Współrzędne dokładne,"Kraków, Nowa Huta, Osiedle Wysokie",50.09043,20.01809,3/4,770 zł,Zapytaj,Zapytaj,Zapytaj,2023-03-31,1965,blok,nie,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon",pustak,wtórny
1,483 900 zł,26 m²,★ Nowoczesne studio ★ Blisko rynku ★ Gotowe ★,1,do zamieszkania,Współrzędne dokładne,"Kraków, Krowodrza, ul. Mazowiecka",50.07337,19.93037,parter/4,170 zł,pełna własność,Zapytaj,Zapytaj,2023-05-05,brak informacji,kamienica,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,790 000 zł,"59,15 m²",Widok na Góry,2,do zamieszkania,Współrzędne dokładne,"Zakopane, tatrzański, małopolskie",49.295072,19.98147,2/2,300 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2009,apartamentowiec,nie,brak informacji,"domofon / wideofon, rolety antywłamaniowe",brak informacji,wtórny
1,415 000 zł,47 m²,"Mieszkanie, 47 m², Kraków",3,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mistrzejowice, Kraków, Kraków",50.099606,20.016707,4/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,1970,blok,nie,telefon,domofon / wideofon,inne,wtórny
1,599 900 zł,"62,5 m²","Mieszkanie, 62,50 m², Kraków",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Nowa Huta, Kraków, Kraków",50.105775,20.049338,2/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,telefon,brak informacji,inne,wtórny
1,449 000 zł,"42,5 m²","Dwupokojowe , jasna kuchnia ,loggia po remoncie",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Bieńczyce, Kraków, Kraków",50.088028,20.025327,3/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1963,blok,nie,telefon,brak informacji,inne,wtórny
1,565 000 zł,64 m²,"Mieszkanie, 64 m², Kraków",4,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Bieńczyce, Kraków, Kraków",50.08872,20.0297,1/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,1982,blok,nie,telefon,domofon / wideofon,brak informacji,wtórny
1,418 000 zł,"44,19 m²","Mieszkanie, 44,19 m², Kraków",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Bieńczyce, Kraków, Kraków",50.088028,20.025327,parter/10,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1970,blok,nie,telefon,domofon / wideofon,inne,wtórny
1,485 000 zł,"56,28 m²","Fajne, ustawne dla rodziny Nowa Huta",3,do zamieszkania,Współrzędne dokładne,"Kraków, Nowa Huta, os. Szkolne",50.07722,20.048149,4/4,500 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1958,blok,nie,"internet, telefon",brak informacji,cegła,wtórny
1,950 000 zł,"65,07 m²","WYSOKI Standard - Czerwone Maki, Ruczaj, 3 pok.",3,do zamieszkania,Współrzędne dokładne,"Kraków, Ruczaj, ul. Czerwone Maki",50.015224,19.889264,5/5,Zapytaj,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2017,blok,tak,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,599 000 zł,"51,58 m²",ul. Przewóz |2pok+duży balkon| ostatnie piętro,2,do zamieszkania,Współrzędne dokładne,"Kraków, Podgórze, ul. Przewóz",50.041606,19.996361,5/5,350 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2011,apartamentowiec,tak,"telewizja kablowa, internet",monitoring / ochrona,brak informacji,wtórny
1,875 000 zł,53 m²,Słoneczne mieszkanie -Stare podgórze.,2,do zamieszkania,Współrzędne dokładne,"Kraków, Stare Podgórze, ul. gen. Tadeusza Kutrzeby",50.037583,19.943744,2/4,550 zł,pełna własność,balkon,Zapytaj,brak informacji,1950,blok,nie,brak informacji,domofon / wideofon,inne,wtórny
1,440 000 zł,44 m²,"2 pokoje, budynek z 2008 roku, do wejścia, Kliny",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kliny-Zacisze, Kraków, Kraków",50.00421,19.905812,4/4,600 zł,pełna własność,"balkon, taras",Zapytaj,2023-08-01,2008,blok,nie,"telewizja kablowa, internet, telefon",brak informacji,cegła,wtórny
1,1 590 000 zł,"92,49 m²",RYNEK GŁÓWNY; MAŁY RYNEK; parking; dwie piwnice,2,do remontu,Współrzędne dokładne,"Kraków, Stare Miasto, ul. św. Tomasza 28",50.062839,19.939829,parter/1,450 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,1800,kamienica,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,450 000 zł,"34,25 m²",Złocień- Nowe budownictwo dwa pokoje,2,Zapytaj,Współrzędne dokładne,"Kraków, Złocień, ul. Mariana Domagały",50.023778,20.05007,3/5,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2021,blok,tak,brak informacji,brak informacji,beton komórkowy,wtórny
1,789 990 zł,"52,58 m²","Mieszkanie Na Poddaszu Nad Wisłą/Kazimierz/60,54 M",3,Zapytaj,Współrzędne dokładne,"Kraków, Kazimierz, Świętego Stanisława",50.0498,19.9368,4/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,2023-01-30,1930,kamienica,nie,brak informacji,"teren zamknięty, domofon / wideofon",cegła,wtórny
1,529 000 zł,"47,12 m²",Wykończone 2-pok. przy Parku! Bardzo dobry stand.!,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kurdwanów, Kraków, Kraków",50.01409,19.967309,4/10,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,tak,brak informacji,domofon / wideofon,brak informacji,wtórny
1,450 000 zł,"62,5 m²","Ładne 3-pokojowe mieszkanie 62,5m2 w Bochni",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Bochnia, bocheński, małopolskie",49.965926,20.412812,3/4,Zapytaj,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,499 500 zł,37 m²,2 pokojowe mieszkanie | Prądnik Biały,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Prądnik Biały, Kraków, Kraków",50.098132,19.954833,1,350 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,2023-06-12,2023,blok,tak,brak informacji,brak informacji,brak informacji,wtórny
1,620 000 zł,45 m²,3-pokojowe/Wykończone pod klucz/Tramwaj,3,do zamieszkania,Współrzędne dokładne,"Kraków, Płaszów, ul. Myśliwska 66A",50.04461,19.98677,1/5,600 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,internet,"system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,455 000 zł,56 m²,"Bieńczyce, 56m2 3 pokoje, okazja!",3,do zamieszkania,Współrzędne dokładne,"Nowa Huta, Kraków, Kraków",50.093356,19.991862,Zapytaj,600 zł,spółdzielcze własnościowe,Zapytaj,Zapytaj,brak informacji,1969,blok,nie,internet,brak informacji,brak informacji,wtórny
1,849 000 zł,40 m²,"Sprzedam, bezpośrednio",1,do zamieszkania,Współrzędne dokładne,"Zabłocie, Kraków, Kraków",50.048789,19.960135,2/7,400 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2010,apartamentowiec,tak,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",pustak,wtórny
1,760 000 zł,64 m²,"3 Pokoi, 2 ogródki, Zalew Bagry",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Podgórze, Kraków, Kraków",50.04506,19.99104,parter/3,Zapytaj,udział,"taras, ogródek",garaż/miejsce parkingowe,2023-01-01,2022,brak informacji,tak,brak informacji,"system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon, teren zamknięty",brak informacji,wtórny
1,590 000 zł,60 m²,"Atrakcyjna CENA , funkcjonalny układ -- RUCZAJ --",3,Zapytaj,Współrzędne dokładne,"Kraków, Ruczaj, ul. Obozowa",50.015614,19.907626,2/3,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2002,blok,nie,brak informacji,domofon / wideofon,brak informacji,wtórny
1,1 290 000 zł,62 m²,2 Pok | Nowoceszny 2 pok apartament | Ogródek,2,do zamieszkania,Współrzędne dokładne,"Kraków, Wola Justowska, ul. Morelowa",50.069642,19.871887,parter/2,Zapytaj,Zapytaj,"balkon, ogródek, taras",garaż/miejsce parkingowe,brak informacji,brak informacji,apartamentowiec,nie,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona, rolety antywłamaniowe",brak informacji,wtórny
1,599 000 zł,50 m²,"Apartament 3 pokoje + ogródek, Zalew Bagry",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Podgórze, Kraków, Kraków",50.04506,19.99104,parter/3,Zapytaj,udział,"taras, ogródek",garaż/miejsce parkingowe,2023-01-01,2022,brak informacji,tak,brak informacji,"monitoring / ochrona, drzwi / okna antywłamaniowe",brak informacji,wtórny
1,630 000 zł,62 m²,"Nowoczesne mieszkanie 3-pokojowe, 62m2, Kraków",3,do zamieszkania,Współrzędne dokładne,"Kraków, Złocień, ul. Henryka i Karola Czeczów",50.021497,20.053675,1/3,500 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,pustak,wtórny
1,2 099 000 zł,"96,5 m²","Dwa apartamenty z widokiem na Tatry , SPA",5,do zamieszkania,Współrzędne dokładne,"ul. Oberconiówka , Zakopane, tatrzański",49.297056,19.990029,1,1 200 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,dom wolnostojący,nie,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,358 000 zł,"47,82 m²",Mieszkanie obok boiska i placu zabaw,2,do zamieszkania,Współrzędne dokładne,"os. Pod Skarpą , Wadowice, wadowicki",49.871107,19.494678,parter/4,350 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1986,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,492 000 zł,"53,14 m²",Nowa inwestycja | balkon | bez Pcc | Mp w cenie,3,do wykończenia,Współrzędne dokładne,"Kraków, Bieżanów-Prokocim, ul. Mariana Domagały",50.02605,20.05147,3/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,550 000 zł,50 m²,"Babinicza, Kliny Zacisze 2pok 50m2 DO SPRZEDANIA",2,do zamieszkania,Współrzędne dokładne,"Kraków, Dębniki, ul. Babinicza",50.001127,19.899326,1/2,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,brak informacji,blok,nie,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,379 000 zł,"65,6 m²",Kraków- Kliny Zacisze- ul. Bartla- TBS,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Kliny-Zacisze, Kraków, Kraków",49.998897,19.895845,1/4,1 200 zł,Zapytaj,balkon,Zapytaj,brak informacji,2000,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,860 000 zł,61 m²,Mieszkanie w Zakopanem - 2 sypialnie,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Zakopane, tatrzański, małopolskie",49.29631,19.94747,1/2,900 zł,pełna własność,balkon,Zapytaj,brak informacji,2010,apartamentowiec,nie,brak informacji,"teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,290 000 zł,"47,8 m²",Sprzedam M4 - Chrzanów Centrum,3,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Chrzanów, chrzanowski, małopolskie",50.13958,19.40482,4/4,550 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,internet,brak informacji,brak informacji,wtórny
1,459 000 zł,"35,17 m²",Na sprzedaż 2-pok. mieszkanie obok parku!,2,do zamieszkania,Współrzędne dokładne,"Kraków, Bieńczyce, os. Na Lotnisku",50.087792,20.016572,4/4,500 zł,spółdzielcze wł. z KW,balkon,garaż/miejsce parkingowe,brak informacji,1970,blok,nie,"telewizja kablowa, internet",brak informacji,cegła,wtórny
1,440 000 zł,"37,81 m²",Mieszkanie po generalnym remoncie Nowa Huta,2,Zapytaj,Współrzędne dokładne,"Kraków, Kraków, małopolskie",50.082445,20.019171,8/10,500 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1970,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,529 000 zł,55 m²,ul. Szafera 3 osobne pokoje od zaraz,3,do remontu,Współrzędne dokładne,"Kraków, Grzegórzki, ul. prof. Władysława Szafera",50.06196,19.96394,4/4,Zapytaj,Zapytaj,Zapytaj,Zapytaj,2023-05-09,1975,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",inne,wtórny
1,1 100 000 zł,"59,5 m²","Apartament w Zakopanem, balkon, parking",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Zakopane, tatrzański, małopolskie",49.29631,19.94747,1/2,650 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2002,apartamentowiec,nie,brak informacji,"teren zamknięty, domofon / wideofon, rolety antywłamaniowe",brak informacji,wtórny
1,499 000 zł,45 m²,"Mieszkanie 2 pokoje + kuchnia, po remoncie",2,do zamieszkania,Współrzędne dokładne,"Kraków, Bieżanów-Prokocim, ul. Na Kozłówce",50.019941,19.979988,4/4,400 zł,spółdzielcze wł. z KW,balkon,garaż/miejsce parkingowe,2023-05-09,1970,blok,nie,brak informacji,"monitoring / ochrona, domofon / wideofon",wielka płyta,wtórny
1,460 000 zł,40 m²,HIT! | 2 M LOGGIA + piwnica | Wykończone,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Mistrzejowice, Kraków, Kraków",50.10361,20.00665,4/4,430 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet",domofon / wideofon,wielka płyta,wtórny
1,1 377 000 zł,"62,61 m²","mieszkanie w Angel City, 2 osobne pokoje, 63m2",3,do zamieszkania,Współrzędne dokładne,"Kraków, Stare Miasto, ul. Szlak",50.069836,19.944412,2/5,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2009,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,449 000 zł,46 m²,Krynica Zdrój,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Krynica-Zdrój, nowosądecki, małopolskie",49.42088,20.96066,1/3,280 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,2011,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,550 000 zł,"46,17 m²","Mieszkanie, 46,17 m², Kraków",2,do zamieszkania,Współrzędne dokładne,"Kraków, Kurdwanów, ul. Turniejowa",50.008747,19.95943,4/4,356 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2001,blok,nie,"telewizja kablowa, internet, telefon",brak informacji,brak informacji,wtórny
1,539 000 zł,"49,4 m²",3-pok/Bieżanów-Prokocim/oddzielna kuchnia,3,do remontu,Współrzędne dokładne,"Kraków, Bieżanów-Prokocim, ul. Erazma Jerzmanowskiego",50.017736,20.00952,7/10,800 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1985,blok,tak,brak informacji,brak informacji,brak informacji,wtórny
1,540 000 zł,52 m²,"Nowe mieszkanie, balkon, ogród, wykończone",2,do zamieszkania,Współrzędne dokładne,"Kraków, Złocień, ul. Henryka i Karola Czeczów",50.0215,20.05368,parter/3,Zapytaj,pełna własność,"balkon, ogródek",garaż/miejsce parkingowe,brak informacji,2022,blok,nie,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,749 999 zł,65 m²,HIT!3M|2 Łazienki| TARAS 60 M2 |ZIELEŃ|dla rodziny,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Prądnik Biały, Kraków, Kraków",50.09341,19.92886,1/2,750 zł,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2003,blok,nie,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,569 000 zł,47 m²,Mieszkanie Z 2023 Roku - 47 m2 - Mistrzejowice,2,do zamieszkania,Współrzędne dokładne,"Kraków, Mistrzejowice, os. Bohaterów Września",50.105214,20.009011,1/6,320 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,2022,apartamentowiec,tak,"internet, telefon",brak informacji,brak informacji,wtórny
1,650 000 zł,"72,5 m²","Funkcjonalne 4 pokoje z windą, obok CH Bonarka",4,do remontu,Współrzędne dokładne,"Kraków, Wola Duchacka, ul. Walerego Sławka",50.022049,19.960316,4/10,850 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,1985,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,489 000 zł,"52,81 m²","Mieszkanie dla rodziny - dostępne w kredycie ""2%""",3,do remontu,Współrzędne dokładne,"Kraków, Podgórze Duchackie, ul. Okólna",50.01602,19.98517,2/4,900 zł,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,1970,brak informacji,nie,brak informacji,brak informacji,brak informacji,wtórny
1,760 000 zł,60 m²,Ustawne mieszkanie Stare Miasto,3,do zamieszkania,Współrzędne dokładne,"Kraków, Stare Miasto, ul. Mikołaja Zyblikiewicza",50.059652,19.946464,1/4,300 zł,pełna własność,Zapytaj,Zapytaj,2023-05-14,1870,kamienica,nie,internet,brak informacji,brak informacji,wtórny
1,570 000 zł,"41,89 m²",Mieszkanie z tarasem | Modlnica,1,do zamieszkania,Współrzędne dokładne,"ul. Lipowa , Modlniczka, krakowski",50.11997,19.85427,parter/2,Zapytaj,pełna własność,taras,Zapytaj,brak informacji,1999,blok,nie,brak informacji,domofon / wideofon,brak informacji,wtórny
1,340 000 zł,"49,2 m²","Mieszkanie idealne pod inwestycje - 49,2m2!",1,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Krowodrza, Kraków, Kraków",50.068937,19.920803,parter/1,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1930,blok,nie,"telewizja kablowa, internet, telefon",teren zamknięty,cegła,wtórny
1,669 000 zł,"51,71 m²",Słoneczne 3-pokojowe mieszkanie | Wieliczka Park,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Bieżanów-Prokocim, Kraków, Kraków",50.01464,20.0235,2/4,360 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,639 000 zł,"55,3 m²",Jasne urządzone 2 pokoje | po remoncie | 2 balkony,2,do zamieszkania,Współrzędne dokładne,"Bieżanów-Prokocim, Kraków, Kraków",50.0088,20.01291,parter/6,760 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-05-09,2001,blok,tak,brak informacji,domofon / wideofon,brak informacji,wtórny
1,480 000 zł,60 m²,"Nowy Targ, widok na Tatry",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Nowy Targ, nowotarski, małopolskie",49.48062,20.03047,4/4,500 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,490 000 zł,45 m²,"2 pokojowe z ogródkiem, blisko Galerii Bronowice",2,do zamieszkania,Współrzędne dokładne,"Kraków, Prądnik Biały, ul. Józefa Chełmońskiego",50.096021,19.896405,parter/2,500 zł,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,2009,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",pustak,wtórny
1,669 000 zł,"51,71 m²",Słoneczne 3-pokojowe mieszkanie | Wieliczka Park,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Wieliczka, wielicki, małopolskie",49.98608,20.06512,2/4,360 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,1 475 000 zł,82 m²,Aktualne Apartament 4 Pokoje Bronowice Taras,4,do zamieszkania,Współrzędne dokładne,"Kraków, Bronowice, Wizjonerów",50.07662,19.90508,7/7,900 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,wtórny
1,499 000 zł,"51,89 m²",Wyremontuj i odsprzedaj z zyskiem.,2,Zapytaj,Współrzędne dokładne,"Kraków, Nowa Huta, os. Kolorowe",50.074029,20.023918,2/3,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,1970,blok,nie,"telewizja kablowa, internet, telefon",brak informacji,cegła,wtórny
1,319 000 zł,"62,4 m²","REZERWACJA, Chrzanów 3 pokoje Wyszyńskiego",3,do zamieszkania,Współrzędne dokładne,"ul. kard. Wyszyńskiego , Chrzanów, chrzanowski",50.143218,19.418977,7/11,760 zł,pełna własność,balkon,Zapytaj,2023-04-04,1985,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,245 000 zł,21 m²,wykończona Kawalerka z ogrodem-Czerwone Maki-Uj,1,Zapytaj,Współrzędne dokładne,"Skotniki, Kraków, Kraków",50.0182,19.8804,parter/2,Zapytaj,udział,ogródek,Zapytaj,2023-01-31,brak informacji,apartamentowiec,nie,internet,"teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
