option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,643 692 zł,"40,74 m²","Centrum, kawalerka w najnowszym apartamentowcu",1,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Lublin, Lublin",51.24645,22.56845,7/8,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,internet,system alarmowy,brak informacji,pierwotny
1,1 160 850 zł,"77,39 m²","Centrum, trzypokojowe mieszkanie w apartamentowcu",3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Lublin, Lublin",51.24645,22.56845,5/9,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,brak informacji,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,pierwotny
1,740 281 zł,"56,51 m²",Wysoki Standard Miejsce Postojowe Bez Pcc!!!,3,do zamieszkania,Współrzędne dokładne,"Konstantynów, Lublin, Lublin",51.24927,22.51521,1/6,500 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-03-22,2022,blok,tak,brak informacji,brak informacji,pustak,pierwotny
1,647 289 zł,"40,71 m²",2 pokojowy mieszkanie w centrum Lublina,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Lublin, Lublin",51.24645,22.56845,7,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,system alarmowy,brak informacji,pierwotny
1,497 120 zł,"62,14 m²",Gotowe mieszkanie nad zalewem,3,Zapytaj,Współrzędne dokładne,"Wrotków, Lublin, Lublin",51.19979,22.55047,1/5,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2022,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",inne,pierwotny
1,913 920 zł,"71,4 m²",2 pokojowy Apartament w Centrum.,2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Lublin, Lublin",51.24645,22.56845,2,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2023,apartamentowiec,tak,brak informacji,system alarmowy,brak informacji,pierwotny
1,514 512 zł,"63,52 m²","Niwa Park etap II | nowe mieszkanie BS1 01,ogródek",3,do wykończenia,Współrzędne dokładne,"ul. Spacerowa , Puławy, puławski",51.41096,21.986183,parter/3,Zapytaj,Zapytaj,balkon,garaż/miejsce parkingowe,brak informacji,2025,brak informacji,nie,"telewizja kablowa, internet",brak informacji,brak informacji,pierwotny
1,377 524 zł,"38,92 m²",Mieszkanie z ogródkiem Wieniawa Nowa inwestycja!,2,Zapytaj,Współrzędne dokładne,"Lublin, Wieniawa, ul. Lesława Pagi",51.245688,22.529557,parter/8,Zapytaj,Zapytaj,ogródek,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,internet,brak informacji,brak informacji,pierwotny
1,667 155 zł,"84,45 m²",Nowe 4 pokojowe mieszkanie z ogródkiem na Czubach,4,do wykończenia,Współrzędne dokładne,"Czuby, Lublin, Lublin",51.23348,22.5006,parter/4,640 zł,pełna własność,ogródek,garaż/miejsce parkingowe,2023-03-31,2023,blok,tak,brak informacji,domofon / wideofon,inne,pierwotny
1,448 896 zł,"46,76 m²",Nowe 2 pokojowe mieszkanie z balkonem na Czubach,2,do wykończenia,Współrzędne dokładne,"Czuby, Lublin, Lublin",51.23348,22.5006,2/4,380 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-03-31,2023,blok,tak,brak informacji,domofon / wideofon,inne,pierwotny
