option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,229 000 zł,"37,5 m²",Twój nowy projekt: mieszkanie do remontu na Górnej,2,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Górna, Łódź, Łódź",51.7764,19.42872,parter/4,360 zł,pełna własność,balkon,Zapytaj,brak informacji,1970,blok,nie,"telewizja kablowa, internet",brak informacji,wielka płyta,wtórny
1,205 000 zł,35 m²,Okazja! Bratysławska,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Łódź, Łódź, łódzkie",51.75949,19.4318,parter/4,500 zł,spółdzielcze własnościowe,Zapytaj,Zapytaj,brak informacji,1965,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,450 000 zł,45 m²,"ROZKŁADOWE Na Pierwszym Pętrze, z Balkonem",2,do remontu,Współrzędne dokładne,"Łódź, Bałuty, ul. Zgierska",51.943311,19.32776,1,Zapytaj,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,tak,brak informacji,domofon / wideofon,wielka płyta,wtórny
1,335 000 zł,50 m²,M-3 Zbiorcza przy parku!!!,2,do remontu,Współrzędne dokładne,"Łódź, Widzew, ul. Zbiorcza",51.760037,19.49183,3/4,500 zł,spółdzielcze wł. z KW,Zapytaj,Zapytaj,brak informacji,1964,blok,nie,brak informacji,domofon / wideofon,cegła,wtórny
1,399 000 zł,"47,55 m²",Mieszkanie z kominkiem i ogródkiem Ogrody Geyera !,2,do zamieszkania,Współrzędne dokładne,"Łódź, Górna, ul. Dębowa",51.74521,19.46177,parter/3,320 zł,pełna własność,ogródek,garaż/miejsce parkingowe,2023-03-10,1930,kamienica,nie,"telewizja kablowa, internet","teren zamknięty, domofon / wideofon",cegła,wtórny
1,799 999 zł,120 m²,"Nowy apartament z ogrodem, parking - Okazja !!!",3,do zamieszkania,Współrzędne dokładne,"Łódź, Górna, Platanowa",51.91944,19.14514,parter/1,55 zł,pełna własność,"balkon, ogródek, taras",garaż/miejsce parkingowe,2023-03-15,2015,dom wolnostojący,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, monitoring / ochrona",cegła,wtórny
1,299 000 zł,"46,9 m²",m3 blisko centrum - pod wynajem czy dla siebie,2,do zamieszkania,Współrzędne dokładne,"Łódź, Stare Polesie, ul. Zygmunta Lorentza",51.77578,19.42536,2/4,550 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,1960,blok,nie,"telewizja kablowa, internet",domofon / wideofon,cegła,wtórny
1,748 000 zł,"68,02 m²",Poleskie ogrody - m4 - apartament premium z Mp,3,do zamieszkania,Współrzędne dokładne,"Łódź, Polesie, ul. Rąbieńska",51.78539,19.38173,1/3,420 zł,pełna własność,balkon,garaż/miejsce parkingowe,2022-12-17,2022,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,779 000 zł,74 m²,Apartament premium - m4 z 2 tarasami Pomorska Park,3,do zamieszkania,Współrzędne dokładne,"Łódź, Widzew, ul. Telefoniczna",51.7795,19.50171,5/5,660 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,2023-04-14,2020,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,372 000 zł,53 m²,3 pokoje na Retkini z miejscem postojowym,3,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Retkinia, Łódź, Łódź",51.742781,19.396702,1/4,746 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,1976,blok,nie,"telewizja kablowa, internet",domofon / wideofon,wielka płyta,wtórny
